,시간,규모,진앙,위도,경도,위치,pca_x,pca_y,cluster,silhouette_coff,cluster_db
357,2016-09-199:00:00PM,2.1,18.0,35.75,129.17,경북경주시남남서쪽11km지역,5.7418880329693645,-0.8496155219716814,2,0.6577351346216456,2
358,2016-09-209:58:00AM,2.4,19.0,35.76,129.2,경북경주시남쪽9km지역,6.734665383753633,-0.8012383644420654,2,0.659473973830323,34
359,2016-09-203:05:00PM,2.5,0.0,38.36,128.09,북한강원도양구군북북동쪽29km지역,-12.45643170250477,-1.3615225355228804,1,0.6505998668271419,-1
360,2016-09-208:03:00PM,2.1,17.0,35.77,129.19,경북경주시남남서쪽8km지역,4.74996653116577,-0.9402977652527195,2,0.608799574532072,1
361,2016-09-2112:59:00AM,2.1,17.0,35.76,129.18,경북경주시남남서쪽9km지역,4.750137898651338,-0.9290231798744201,2,0.609269052300335,1
362,2016-09-213:36:00AM,2.9,14.0,35.77,129.18,경북경주시남남서쪽8km지역,1.7736520167499936,-1.1048019274649838,0,0.12209446104320662,16
363,2016-09-2111:36:00AM,2.2,16.0,35.78,129.15,경북경주시남서쪽9km지역,3.753992305128261,-0.9666008023038815,2,0.4839947533769163,0
364,2016-09-2111:53:00AM,3.5,18.0,35.75,129.18,경북경주시남남서쪽10km지역,5.741397695267385,-0.8069425150000255,2,0.6583455492770917,2
365,2016-09-2212:01:00AM,2.3,16.0,35.76,129.18,경북경주시남남서쪽9km지역,3.7583710816715707,-0.9896500649140458,2,0.48421964508992205,0
366,2016-09-223:22:00AM,2.1,14.0,35.76,129.18,경북경주시남남서쪽9km지역,1.7754015981539548,-1.1334223974476583,0,0.12157789800788378,16
367,2016-09-236:21:00PM,2.1,17.0,35.76,129.18,경북경주시남남서쪽9km지역,4.750137898651338,-0.9290231798744201,2,0.609269052300335,1
368,2016-09-247:56:00PM,2.5,15.0,35.79,129.19,경북경주시남남서쪽6km지역,2.764438135576768,-1.0643600952449161,2,0.24668837708973793,3
369,2016-09-284:34:00PM,3.1,13.0,35.76,129.18,경북경주시남남서쪽9km지역,0.7828825805849589,-1.1640245325481355,0,0.39027101947523885,33
370,2016-09-286:54:00PM,2.8,1.0,38.74,125.69,북한황해북도송림시동쪽5km지역,-11.701278680852877,1.0333804811230138,1,0.6932707554154167,-1
371,2016-09-287:00:00PM,2.6,0.0,38.74,125.73,북한황해북도송림시동쪽8km지역,-12.689365344221368,0.9182599994264702,1,0.6909313248074529,12
372,2016-09-289:10:00PM,2.7,15.0,35.77,129.17,경북경주시남남서쪽9km지역,2.764592820400595,-1.0343047370035046,2,0.24724887946070429,3
373,2016-09-3011:09:00AM,2.1,15.0,35.76,129.18,경북경주시남남서쪽9km지역,2.7669803649864164,-1.0652893249232456,2,0.24744574568413444,3
374,2016-09-304:24:00PM,2.0,17.0,35.77,129.16,경북경주시남남서쪽9km지역,4.747582516251927,-0.9144399427296083,2,0.6094513686282249,1
375,2016-09-306:06:00PM,2.3,16.0,35.76,129.16,경북경주시남남서쪽10km지역,3.7567190550132383,-0.9699094540703669,2,0.4844154432265841,0
376,2016-09-309:52:00PM,2.2,15.0,35.75,129.18,경북경주시남남서쪽10km지역,2.7678837207274958,-1.0601319512243794,2,0.24784814353612622,3
377,2016-10-011:04:00PM,2.0,15.0,35.76,129.18,경북경주시남남서쪽9km지역,2.76707439006007,-1.0690424186656393,2,0.24737007421669485,3
378,2016-10-015:00:00PM,2.3,15.0,35.76,129.18,경북경주시남남서쪽9km지역,2.766792314839109,-1.0577831374384585,2,0.24756831831592804,3
379,2016-10-028:53:00PM,3.0,18.0,35.75,129.19,경북경주시남남서쪽10km지역,5.742693833964816,-0.8355782891338186,2,0.6580024318916121,2
380,2016-10-043:16:00PM,2.6,15.0,35.76,129.19,경북경주시남남서쪽9km지역,2.7673362529473136,-1.0563941616331032,2,0.24776274615425686,3
381,2016-10-0511:29:00PM,2.3,35.0,38.76,125.62,북한황해북도송림시북북서쪽3km지역,22.005092661885463,3.397423056280967,2,0.3004453287567101,-1
382,2016-10-075:17:00PM,2.2,17.0,35.77,129.23,경북경주시남쪽8km지역,4.753176559408779,-0.9760258931976555,2,0.6074234633540381,1
383,2016-10-092:03:00PM,2.2,11.0,35.08,126.93,광주동구남쪽7km지역,-1.3174598310775065,0.9822412356744128,0,0.6104500058932866,-1
384,2016-10-1010:59:00PM,3.3,17.0,35.75,129.18,경북경주시남남서쪽10km지역,4.75000697858223,-0.8825817750092254,2,0.6101557031048369,1
385,2016-10-1212:29:00AM,2.9,18.0,35.76,129.18,경북경주시남남서쪽9km지역,5.740964464894573,-0.8308653574108594,2,0.6580385921835109,2
386,2016-10-148:20:00AM,2.3,15.0,35.76,129.19,경북경주시남남서쪽9km지역,2.767618328168274,-1.0676534428602837,2,0.24757522086999056,3
387,2016-10-156:55:00PM,2.5,16.0,35.74,129.18,경북경주시남남서쪽11km지역,3.7601777931537295,-0.9793353175163133,2,0.4848070789600008,0
388,2016-10-1511:49:00PM,2.2,12.0,35.76,129.17,경북경주시남남서쪽10km지역,-0.20867597391378906,-1.2560651433322365,0,0.5441759689058063,25
389,2016-10-2012:17:00PM,2.4,15.0,35.76,129.19,경북경주시남남서쪽9km지역,2.7675243030946204,-1.0639003491178907,2,0.24764754581488047,3
390,2016-10-2110:13:00AM,2.2,14.0,36.46,126.87,충남청양군동쪽6km지역,1.5146818370117248,1.052071651785387,0,0.17897711716502976,-1
391,2016-10-2112:47:00PM,2.6,12.0,35.75,129.17,경북경주시남남서쪽11km지역,-0.20805469339366991,-1.2396484884061896,0,0.5445675094122008,25
392,2016-10-233:00:00AM,2.7,14.0,35.78,129.2,경북경주시남남서쪽7km지역,1.7744947127408974,-1.1334530057498946,0,0.12189760731193218,16
393,2016-10-249:02:00AM,2.2,7.0,37.25,127.02,경기수원시권선구동쪽4km지역,-5.49277241524193,0.31614744622562374,0,0.08768630137613832,-1
394,2016-10-253:23:00AM,2.0,15.0,35.76,129.19,경북경주시남남서쪽9km지역,2.767900403389235,-1.0789127240874645,2,0.24730605832231783,3
395,2016-10-257:57:00PM,2.4,8.0,35.7,129.37,경북경주시남동쪽21km지역,-4.1526745399192295,-1.7100716746429692,0,0.4435067491753753,35
396,2016-11-023:01:00AM,2.3,10.0,33.53,126.88,제주제주시동쪽33km지역,-2.15866866334583,1.18487617725489,0,0.6260875182382671,-1
397,2016-11-033:46:00AM,2.1,14.0,35.75,129.18,경북경주시남남서쪽10km지역,1.7763989789686871,-1.1320181174911854,0,0.12122359609542893,16
398,2016-11-0310:02:00AM,2.3,18.0,35.76,129.19,경북경주시남남서쪽9km지역,5.742354628665659,-0.863254225287046,2,0.6574070408866466,2
399,2016-11-0310:36:00AM,2.3,11.0,35.76,129.19,경북경주시남남서쪽9km지역,-1.1986967391615717,-1.3401857329579347,0,0.6235998751869287,20
400,2016-11-0311:35:00PM,2.6,16.0,35.32,128.49,경남함안군북동쪽9km지역,3.744978842586434,-0.23555139149547896,2,0.4812426294975629,29
401,2016-11-066:26:00AM,3.5,12.0,33.76,125.07,전남신안군흑산면남남서쪽106km해역,-0.3490876018825892,3.1204062895655973,0,0.4088950443031326,-1
402,2016-11-098:55:00PM,2.3,20.0,36.55,129.6,경북영덕군북동쪽26km해역,7.680585624462463,-1.2426087190947956,2,0.631772533020455,23
403,2016-11-1010:37:00PM,2.5,18.0,36.46,129.89,경북영덕군동쪽47km해역,5.730170854528633,-1.6449690142837692,2,0.6169170066025009,2
404,2016-11-132:27:00AM,2.3,0.0,38.76,125.66,북한황해북도송림시북동쪽3km지역,-12.696860123934034,0.9732842962391928,1,0.6900168900898608,12
405,2016-11-139:52:00PM,3.5,10.0,36.36,126.63,충남보령시북북동쪽4km지역,-2.462706068028261,1.0792597100276176,0,0.6091378749885543,18
406,2016-11-1512:22:00PM,2.5,9.0,38.35,128.09,북한강원도금강군남남동쪽29km지역,-3.531225420197877,-0.7469206028466931,0,0.541364576976508,-1
407,2016-11-154:27:00PM,2.0,18.0,35.76,129.19,경북경주시남남서쪽9km지역,5.742636703886618,-0.8745135065142265,2,0.6570458455468079,2
408,2016-11-1611:15:00PM,2.1,6.0,34.86,125.08,전남신안군흑산면서북서쪽43km해역,-6.406129728137679,2.494723441391744,1,0.2097831168015242,4
409,2016-11-182:02:00AM,2.0,13.0,35.51,128.09,경남합천군남서쪽9km지역,0.7188159238844173,-0.0943382738226809,0,0.40378254901493793,30
410,2016-11-193:29:00AM,2.1,14.0,35.76,129.19,경북경주시남남서쪽9km지역,1.7762276114831195,-1.143292702869484,0,0.12122793284238469,16
411,2016-11-256:53:00PM,2.3,14.0,35.75,129.17,경북경주시남남서쪽11km지역,1.7753849154922134,-1.114641624584545,0,0.121530407675657,16
412,2016-11-276:53:00AM,2.5,10.0,36.34,127.33,대전유성구남서쪽3km지역,-2.4019501226206663,0.3536159529882135,0,0.6393905413144918,51
413,2016-11-278:08:00PM,2.2,12.0,36.02,127.39,충남금산군남서쪽13km지역,-0.38163824768833166,0.464337942885985,0,0.5562794788955852,-1
414,2016-11-288:57:00PM,2.4,18.0,35.77,129.19,경북경주시남남서쪽8km지역,5.741263222777272,-0.860905411501126,2,0.6574509805078901,2
415,2016-11-2811:33:00PM,2.2,10.0,38.49,126.14,북한황해북도평산군북서쪽28km지역,-2.7144005087380196,1.2150028263176387,0,0.5815893893535845,18
416,2016-11-2910:09:00AM,2.9,17.0,33.4,125.72,제주제주시고산서북서쪽43km해역,4.698966958447795,2.8475373157470822,2,0.4546018693196736,-1
417,2016-12-024:45:00AM,2.1,14.0,35.76,129.19,경북경주시남남서쪽9km지역,1.7762276114831195,-1.143292702869484,0,0.12122793284238469,16
418,2016-12-0512:47:00AM,2.1,14.0,35.77,129.18,경북경주시남남서쪽8km지역,1.7744042173392214,-1.134826677404132,0,0.12192599109477123,16
419,2016-12-057:42:00AM,2.1,21.0,35.81,129.72,경북포항시남구남동쪽39km해역,8.756070781682462,-1.196508782338188,2,0.6057661084986462,36
420,2016-12-0710:34:00PM,2.4,0.0,37.18,125.48,인천옹진군연평도남남서쪽57km해역,-12.55423622020485,1.3765791206973306,1,0.684459747089979,21
421,2016-12-0911:30:00AM,2.4,8.0,35.69,129.36,경북경주시남동쪽21km지역,-4.152503172433662,-1.6987970892646698,0,0.4437341967404383,35
422,2016-12-1012:51:00AM,2.1,18.0,35.77,129.17,경북경주시남남서쪽9km지역,5.739893271339899,-0.8524240818846276,2,0.6576320715088424,2
423,2016-12-103:51:00PM,2.0,12.0,37.63,129.68,강원삼척시동북동쪽50km해역,-0.352871456334111,-2.029557259191049,0,0.5213182865953017,25
424,2016-12-114:05:00PM,2.6,14.0,36.07,125.57,충남태안군서격렬비도남쪽59km해역,1.4458218557001654,2.4049906498958977,0,0.15761953036496132,-1
425,2016-12-124:46:00AM,2.2,13.0,35.76,129.18,경북경주시남남서쪽9km지역,0.7837288062478395,-1.1978023762296772,0,0.38938107958261753,33
426,2016-12-125:53:00PM,3.3,16.0,35.76,129.18,경북경주시남남서쪽9km지역,3.7574308309350366,-0.9521191274901107,2,0.4848067305650038,0
427,2016-12-1410:05:00AM,2.1,12.0,36.54,128.08,경북상주시북북서쪽16km지역,-0.37641310526836547,-0.29348878269959244,0,0.5705197988612817,37
428,2016-12-145:20:00PM,3.3,12.0,35.76,129.17,경북경주시남남서쪽10km지역,-0.20971024972397695,-1.2147811121659078,0,0.5454133448666112,25
429,2016-12-155:14:00PM,2.1,14.0,35.76,129.19,경북경주시남남서쪽9km지역,1.7762276114831195,-1.143292702869484,0,0.12122793284238469,16
430,2016-12-229:13:00PM,2.2,18.0,34.45,128.54,경남통영시매물도남쪽22km해역,5.819414674073572,-0.0414767923122334,2,0.6580155503644463,-1
431,2016-12-235:31:00AM,2.2,10.0,36.12,129.36,경북포항시북구북쪽9km지역,-2.2120449636549515,-1.6304211698289695,0,0.6475253857568465,38
432,2016-12-251:59:00AM,2.4,17.0,35.25,129.39,부산기장군동쪽15km해역,4.81806852489424,-1.053422034725621,2,0.6084778524797786,1
433,2016-12-256:29:00AM,2.5,11.0,35.78,129.31,경북경주시남동쪽11km지역,-1.190967390988357,-1.4539317704481123,0,0.6194489128841324,20
434,2016-12-295:53:00AM,2.6,6.0,38.71,125.76,북한황해북도송림시동남동쪽11km지역,-6.734422560794901,1.3016603581768609,1,0.29079019127131994,28
435,2016-12-299:32:00PM,2.3,9.0,36.12,129.36,경북포항시북구북쪽9km지역,-3.2037177555610667,-1.6948011486109893,0,0.5656803010966268,39
436,2016-12-303:04:00PM,2.5,10.0,38.64,125.76,북한황해북도사리원시북쪽15km지역,-2.761031802688269,1.5802695142274286,0,0.5582661260849295,-1
437,2016-12-318:01:00AM,2.6,0.0,39.31,126.27,북한평안남도성천군북북동쪽9km지역,-12.701611330886205,0.30521954912845706,1,0.6883937653951431,12
438,2017-01-045:00:00AM,2.5,18.0,36.58,129.24,경북영덕군북북서쪽22km지역,5.664511418356072,-1.0202505213422275,2,0.6495773601560363,2
439,2017-01-065:31:00AM,3.3,12.0,35.75,129.17,경북경주시남남서쪽11km지역,-0.20871286890924406,-1.2133768322094352,0,0.5453328392952475,25
440,2017-01-065:33:00AM,2.2,12.0,35.75,129.18,경북경주시남남서쪽10km지역,-0.20685257976988902,-1.2645311687976173,0,0.543715955442217,25
441,2017-01-076:37:00AM,2.4,1.0,38.69,125.73,북한황해북도송림동남동쪽10km지역,-11.692611623167933,0.9859082842484614,1,0.6938357894710399,-1
442,2017-01-1112:10:00AM,2.1,20.0,36.44,128.42,경북의성군서북서쪽27km지역,7.5942752907302875,-0.06997178728190769,2,0.6506039220678407,52
443,2017-01-1411:52:00AM,2.2,10.0,35.17,127.79,경남하동군북북동쪽12km지역,-2.2469778789343207,0.052623377263980094,0,0.6568947844220803,51
444,2017-01-166:57:00AM,2.7,21.0,33.64,127.51,전남여수시거문도남남동쪽47km해역,8.789389322292006,1.3120760288962205,2,0.6046935567920533,-1
445,2017-01-167:54:00PM,2.1,20.0,36.33,126.59,충남보령시서쪽2km지역,7.4540860404550395,1.7517411844349848,2,0.614070765714435,-1
446,2017-01-174:06:00PM,2.8,6.0,38.71,125.86,북한황해북도송림동쪽20km지역,-6.726350477650552,1.2104634914433088,1,0.2888618515207141,28
447,2017-01-1812:49:00PM,2.5,4.0,35.02,125.06,전남신안군흑산면북서쪽56km해역,-8.407273481791274,2.370741802852589,1,0.5008955078031282,-1
448,2017-01-213:27:00AM,2.6,15.0,35.75,129.18,경북경주시남남서쪽10km지역,2.7675076204328817,-1.0451195762548053,2,0.24800061389655015,3
449,2017-01-244:07:00AM,2.6,16.0,35.77,129.17,경북경주시남남서쪽9km지역,3.75626561230671,-0.9699247582214855,2,0.48433662671559324,0
450,2017-01-2610:53:00PM,2.0,0.0,33.54,126.87,제주제주시동쪽32km해역,-12.075997650593383,0.5007521962489351,1,0.6972220862290731,-1
451,2017-01-291:45:00PM,2.6,8.0,38.7,127.16,북한강원평강북북서쪽34km지역,-4.634625780232054,0.05748802412534394,0,0.3323523242055896,-1
452,2017-02-057:07:00PM,2.5,21.0,33.61,126.73,제주제주시동북동쪽22km해역,8.72814047520859,2.078666504183941,2,0.5853038756179132,13
453,2017-02-058:06:00PM,2.6,3.0,39.61,127.64,북한함경남도함흥남남동쪽34km해역,-9.643632628735118,-0.8847414747838191,1,0.6024440084352295,-1
454,2017-02-105:22:00AM,2.2,20.0,35.65,129.57,울산북구동북동쪽20km해역,7.767965882874595,-1.0903657004891159,2,0.6342147335863771,23
455,2017-02-106:01:00PM,2.6,0.0,38.54,125.84,북한황해북도사리원동북동쪽8km지역,-12.660331581305883,0.8377722389157519,1,0.692358900523178,12
456,2017-02-129:22:00AM,2.3,22.0,35.69,129.58,울산북구동북동쪽23km해역,9.747865881536097,-0.9658338869456422,2,0.5792183901253113,15
457,2017-02-162:34:00AM,2.9,15.0,35.78,129.2,경북경주시남남서쪽7km지역,2.7658854294260515,-1.0578137457406949,2,0.24728966031572377,3
458,2017-02-166:20:00PM,2.3,17.0,35.64,128.09,경남합천군북서쪽11km지역,4.671882965401774,0.17119765806800127,2,0.5929860671938114,-1
459,2017-02-184:53:00PM,2.0,15.0,33.23,126.18,제주서귀포시서쪽35km해역,2.7716077374378356,2.2473320368723635,2,0.19035193913439374,-1
460,2017-02-188:58:00PM,2.4,17.0,35.23,126.94,광주북구북북동쪽7km지역,4.6176900208781255,1.3676113535367556,2,0.5382733702527893,9
461,2017-02-213:21:00AM,2.1,14.0,35.76,129.2,경북경주시남쪽9km지역,1.7770536248122848,-1.1531630082913094,0,0.12081946652374911,16
462,2017-02-221:08:00PM,2.1,14.0,35.77,129.18,경북경주시남남서쪽8km지역,1.7744042173392214,-1.134826677404132,0,0.12192599109477123,16
463,2017-02-239:03:00PM,3.1,7.0,37.4,124.89,인천백령도남남동쪽64km해역,-5.68452019223809,2.431236145410806,1,0.03193154481816039,6
464,2017-02-2411:34:00AM,2.3,14.0,36.38,127.79,충북옥천군동북동쪽21km지역,1.5985600847391748,0.15899088637079256,0,0.1702615712801041,41
465,2017-02-2412:29:00PM,2.5,8.0,38.89,126.09,북한평양동남동쪽33km지역,-4.741865416859052,1.0831762913462437,0,0.2699511419184708,19
466,2017-02-256:58:00AM,2.2,19.0,35.74,129.17,경북경주시남남서쪽12km지역,6.734370155542908,-0.7763250757484024,2,0.660011127064645,34
467,2017-02-256:59:00AM,2.4,15.0,35.74,129.18,경북경주시남남서쪽11km지역,2.7686930513949215,-1.0512214837831197,2,0.2482689211012606,3
468,2017-03-046:33:00AM,2.3,7.0,35.99,127.95,경북김천시남서쪽22km지역,-5.290377218046817,-0.4210985897469976,0,0.1750701544740988,-1
469,2017-03-057:52:00AM,2.4,17.0,35.75,129.17,경북경주시남남서쪽11km지역,4.750027190915945,-0.9064893132689134,2,0.609796952059167,1
470,2017-03-059:18:00AM,3.2,13.0,37.75,129.66,강원동해시동북동쪽54km해역,0.6239584131793808,-1.9134978103919105,0,0.3899152371200484,40
471,2017-03-059:28:00AM,2.4,8.0,37.74,129.69,강원동해시동북동쪽56km해역,-4.329707799591469,-2.312394559262154,0,0.38909914527078004,-1
472,2017-03-053:09:00PM,2.1,9.0,37.72,129.59,강원동해시동북동쪽47km해역,-3.344112329200236,-2.154009153833637,0,0.5297879568358996,-1
473,2017-03-057:19:00PM,2.1,7.0,37.77,129.7,강원동해시동북동쪽58km해역,-5.323170620318006,-2.405870058304992,0,0.18534613116968526,-1
474,2017-03-066:21:00AM,2.0,1.0,35.75,126.1,전북부안군위도북서쪽24km해역,-11.368443070162677,1.0185529158740807,1,0.6892545041818758,-1
475,2017-03-073:48:00AM,2.2,20.0,36.3,128.23,경북구미시북북서쪽23km지역,7.592450343808747,0.14097702886596009,2,0.6497109799909006,52
476,2017-03-076:53:00AM,2.6,0.0,37.75,129.71,강원동해시동북동쪽58km해역,-12.261871338554869,-2.8710978427728207,1,0.5873672707769061,22
477,2017-03-092:24:00AM,2.0,22.0,35.82,129.78,경북포항시남구동남동쪽43km해역,9.75170227274884,-1.1927549160436504,2,0.5752421843928134,15
478,2017-03-145:41:00AM,2.1,22.0,34.64,127.78,전남여수시남동쪽17km지역,9.704096517980554,0.9507642969294468,2,0.5834466346585372,-1
479,2017-03-193:01:00AM,2.9,14.0,33.32,127.18,제주서귀포시성산동남동쪽29km해역,1.8528076505264595,1.2133077462377897,0,0.07096100185276642,-1
480,2017-03-2111:19:00PM,2.4,0.0,38.52,126.03,북한황해북도사리원동쪽23km지역,-12.642454516274965,0.6455388083290581,1,0.693191515856954,12
481,2017-03-279:28:00AM,2.0,9.0,35.21,126.95,광주북구북동쪽5km지역,-3.3117432385283214,0.8004726528629859,0,0.5350753653906823,-1
482,2017-03-2812:48:00AM,2.2,0.0,37.17,125.48,인천옹진군연평도남남서쪽58km해역,-12.553050789242809,1.370477213169017,1,0.6846329801154373,21
483,2017-03-283:45:00PM,2.0,16.0,35.79,129.2,경북경주시남남서쪽5km지역,3.757313041106661,-1.0248627968542963,2,0.48264335352814247,0
484,2017-03-309:49:00PM,2.0,17.0,35.76,129.19,경북경주시남남서쪽9km지역,4.751057937054157,-0.9426465790386391,2,0.6087825619306058,1
485,2017-03-311:46:00PM,3.3,17.0,35.78,129.2,경북경주시남남서쪽7km지역,4.7486668627963615,-0.9065352257222953,2,0.6096867718022739,1
486,2017-03-311:53:00PM,2.5,15.0,35.78,129.2,경북경주시남남서쪽6km지역,2.766261529720666,-1.0728261207102685,2,0.24700566756940562,3
487,2017-04-014:04:00PM,2.2,16.0,35.78,129.2,경북경주시남남서쪽7km지역,3.7581223717740877,-1.0159523294130366,2,0.4831865836428709,0
488,2017-04-0411:25:00PM,2.2,21.0,35.67,129.85,울산동구동북동쪽43km해역,8.780678261294225,-1.3014097396890154,2,0.6024312789841771,36
489,2017-04-0712:04:00AM,2.0,4.0,35.97,127.8,전북무주군동남동쪽13km지역,-8.275226881631259,-0.4858939473069472,1,0.5039323108452092,-1
490,2017-04-086:20:00PM,2.7,11.0,35.76,129.18,경북경주시남남서쪽9km지역,-1.1998988527853502,-1.315303052566535,0,0.6243852415538989,20
491,2017-04-0811:13:00PM,2.1,0.0,38.72,125.61,북한황해북도송림북북서쪽2km지역,-12.69681261717362,1.0207467556894672,1,0.6891973529308173,12
492,2017-04-091:45:00AM,2.1,13.0,35.76,129.2,경북경주시남쪽9km지역,0.7854748579798227,-1.2212960808157218,0,0.3883788603482632,33
493,2017-04-092:12:00PM,2.4,5.0,38.99,126.2,북한평안남도성천남쪽28km지역,-7.717395353809292,0.7524078208257033,1,0.4571293326666253,-1
494,2017-04-104:02:00AM,2.3,17.0,35.16,128.77,경남창원시진해구동북동쪽6km지역,4.775926150892224,-0.43257767270604436,2,0.6129058392434081,-1
495,2017-04-155:41:00AM,2.2,15.0,35.76,129.18,경북경주시남남서쪽9km지역,2.766886339912763,-1.061536231180852,2,0.2475116494664095,3
496,2017-04-1511:31:00AM,3.1,13.0,36.11,129.36,경북포항시북구북쪽8km지역,0.7628424919942844,-1.3908398286177175,0,0.3874918651968061,33
497,2017-04-155:16:00PM,2.0,8.0,36.11,129.37,경북포항시북구북쪽8km지역,-4.19319105302867,-1.7826595278279354,0,0.43515702367924997,35
498,2017-04-169:39:00PM,2.2,6.0,36.7,125.18,충남태안군서격렬비도서북서쪽33km해역,-6.581481689830553,2.1413859689247543,1,0.2518033226670855,4
499,2017-04-181:17:00AM,2.0,16.0,35.76,129.18,경북경주시남남서쪽9km지역,3.758653156892531,-1.0009093461412262,2,0.48390422787154175,0
500,2017-04-185:36:00PM,2.1,12.0,35.5,128.88,경남밀양시동쪽12km지역,-0.2066044342028799,-0.9370681009731413,0,0.5501912947296956,25
501,2017-04-204:00:00PM,3.2,0.0,33.77,127.28,전남여수시거문도남쪽29km해역,-12.066199163720293,0.10880835986356886,1,0.6927657652468433,-1
502,2017-04-285:54:00AM,2.4,5.0,33.33,127.85,제주서귀포시성산동쪽90km해역,-7.016585613358062,-0.08137011841326097,1,0.3281369870825638,-1
503,2017-04-2811:19:00AM,2.1,13.0,36.6,128.81,경북안동시동북동쪽8km지역,0.6694803497047888,-0.9543136857079233,0,0.4159721482655988,33
504,2017-05-041:08:00AM,2.6,16.0,36.61,129.44,경북영덕군북북동쪽22km해역,3.6947879837566093,-1.3543825209547562,2,0.45413798966542385,0
505,2017-05-049:46:00PM,2.4,14.0,36.74,128.1,경북문경시북북서쪽18km지역,1.5881667635392658,-0.19378956639669773,0,0.17817560527348805,41
506,2017-05-0512:02:00AM,2.0,15.0,36.73,128.1,경북문경시북북서쪽18km지역,2.5811190114810754,-0.13926458888538537,2,0.18869060029921916,26
507,2017-05-0511:16:00PM,3.0,11.0,35.32,127.43,전남구례군북북서쪽13km지역,-1.3008485047620446,0.485047995566486,0,0.6266770004096368,-1
508,2017-05-102:06:00PM,2.5,19.0,35.88,126.19,전북부안군위도북북서쪽32km해역,6.473972776824325,2.1566253017948136,2,0.5902545463275398,-1
509,2017-05-1010:31:00PM,2.1,16.0,36.61,129.45,경북영덕군북북동쪽23km해역,3.69608412245404,-1.3830182950885495,2,0.45259420556961166,0
510,2017-05-136:37:00PM,2.8,15.0,36.61,129.44,경북영덕군북북동쪽23km해역,2.7030211667768396,-1.4150094059943823,2,0.21404092650662945,3
511,2017-05-168:06:00PM,2.1,0.0,36.85,124.55,충남태안군서격렬비도서북서쪽92km해역,-12.5978598177101,2.32959948226437,1,0.6491638747769843,42
512,2017-05-1611:29:00PM,2.2,6.0,36.6,128.92,경북안동시동북동쪽17km지역,-6.262578896575275,-1.5360654592765828,1,0.08781069648410647,-1
513,2017-05-204:29:00PM,2.0,12.0,35.92,128.27,경북성주군북서쪽1km지역,-0.29878721642711703,-0.3977123221555134,0,0.5629133045285903,37
514,2017-05-2010:29:00PM,2.9,15.0,37.73,129.62,강원동해시동북동쪽50km해역,2.6060887303780684,-1.7462011649699898,2,0.17015284202343933,3
515,2017-05-2511:20:00AM,3.0,24.0,36.96,124.4,충남태안군서격렬비도서북서쪽109km해역,11.175822971706548,4.131178568338122,2,0.4673326899599307,-1
516,2017-05-283:47:00PM,2.7,21.0,35.67,129.56,울산북구동북동쪽20km해역,8.756253749380155,-0.9964054137438567,2,0.6099365753526262,36
517,2017-06-045:16:00AM,2.1,18.0,36.83,128.1,충북충주시남동쪽24km지역,5.545787478757475,0.05484492286551605,2,0.6486108931485314,-1
518,2017-06-116:16:00PM,2.0,12.0,37.28,129.21,강원삼척시남남동쪽19km지역,-0.3567857542892397,-1.516503105888276,0,0.5503729057689903,25
519,2017-06-118:31:00PM,2.5,14.0,35.77,129.17,경북경주시남남서쪽9km지역,1.7732021037154395,-1.1099439970127043,0,0.12227987956445344,16
520,2017-06-138:01:00AM,2.1,17.0,35.74,129.18,경북경주시남남서쪽11km지역,4.752132660280804,-0.9262146199614746,2,0.6095127283555775,1
521,2017-06-142:43:00AM,2.2,6.0,38.34,126.14,북한황해북도평산서쪽22km지역,-6.665754863846869,0.9635347355670824,1,0.2734503244017995,28
522,2017-06-154:56:00PM,2.4,13.0,36.54,125.07,충남태안군서격렬비도서쪽42km해역,0.36625357426427596,2.7568655030241906,0,0.3453501541323066,7
523,2017-06-172:30:00PM,2.3,21.0,33.38,127.21,제주서귀포시성산동쪽30km해역,8.790916923894708,1.6296840954499885,2,0.5972055253604995,-1
524,2017-06-2011:02:00AM,2.0,12.0,35.85,129.08,경북경주시서쪽12km지역,-0.22489847106156857,-1.187377101628795,0,0.547788931358415,25
525,2017-06-278:17:00PM,2.0,15.0,35.77,129.2,경북경주시남남서쪽8km지역,2.767729035903666,-1.0901873094657637,2,0.24685187942995424,3
526,2017-06-281:00:00PM,2.7,0.0,40.0,125.81,북한평안북도영변북쪽22km지역,-12.808521245318056,0.6661113752785934,1,0.6884806287875509,12
527,2017-07-057:17:00PM,2.5,5.0,35.99,127.97,경북김천시남서쪽21km지역,-7.272070775200718,-0.5695991581547007,1,0.36094425724624163,46
528,2017-07-066:00:00AM,2.4,6.0,36.0,127.94,경북김천시남서쪽22km지역,-6.28387340409683,-0.47701254306364965,1,0.13743489869043202,-1
529,2017-07-0811:45:00PM,2.8,0.0,40.4,127.29,북한함경남도장진동북동쪽5km지역,-12.726260530264518,-0.8471119316694354,1,0.6629723964286519,47
530,2017-07-093:43:00AM,2.1,18.0,33.51,125.73,제주제주시고산서북서쪽47km해역,5.6811527502365875,2.860328253389305,2,0.5214361906005901,24
531,2017-07-1810:31:00AM,2.7,16.0,37.69,126.19,인천강화군서남서쪽27km해역,3.3185224987129534,1.705557599584753,2,0.3307934603464674,10
532,2017-07-1910:23:00AM,2.2,28.0,33.77,126.12,제주제주시북서쪽48km해역,15.60312901214195,3.1239588820559825,2,0.3992076281668036,-1
